year,country_code,country,player_name,player_name_norm,position,dob,age_at_tournament,caps,goals,club,club_country,data_tier
2026,KSA,Saudi Arabia,Hassan Al-Tambakti,hassan al-tambakti,DF,1999-02-09,27,54,1,Al-Hilal,,
2026,KSA,Saudi Arabia,Nasser Al-Dawsari,nasser al-dawsari,MF,1998-12-19,27,47,1,Al-Hilal,,
2026,KSA,Saudi Arabia,Musab Al-Juwayr,musab al-juwayr,MF,2003-06-20,22,37,6,Al-Qadsiah,,
2026,KSA,Saudi Arabia,Ayman Yahya,ayman yahya,FW,2001-05-14,25,26,0,Al-Nassr,,
2026,KSA,Saudi Arabia,Firas Al-Buraikan,firas al-buraikan,FW,2000-05-14,26,72,16,Al-Ahli,,
2026,KSA,Saudi Arabia,Salem Al-Dawsari ( captain ),salem al-dawsari ( captain ),FW,1991-08-19,34,111,27,Al-Hilal,,
2026,KSA,Saudi Arabia,Saleh Al-Shehri,saleh al-shehri,FW,1993-11-01,32,59,17,Al-Ittihad,,
2026,KSA,Saudi Arabia,Saud Abdulhamid,saud abdulhamid,DF,1999-07-18,26,55,1,Lens,,
2026,KSA,Saudi Arabia,Nawaf Boushal,nawaf boushal,DF,1999-09-16,26,27,0,Al-Nassr,,
2026,KSA,Saudi Arabia,Hassan Kadesh,hassan kadesh,DF,1992-09-26,33,21,2,Al-Ittihad,,
2026,KSA,Saudi Arabia,Abdullah Al-Khaibari,abdullah al-khaibari,MF,1996-08-16,29,42,0,Al-Nassr,,
2026,KSA,Saudi Arabia,Ziyad Al-Johani,ziyad al-johani,MF,2001-11-11,24,12,0,Al-Ahli,,
2026,KSA,Saudi Arabia,Khalid Al-Ghannam,khalid al-ghannam,FW,2000-11-08,25,7,0,Al-Ettifaq,,
2026,KSA,Saudi Arabia,Alaa Al-Hejji,alaa al-hejji,MF,1995-12-03,30,3,0,Neom,,
2026,KSA,Saudi Arabia,Abdullah Al-Hamdan,abdullah al-hamdan,FW,1999-09-13,26,52,13,Al-Nassr,,
2026,KSA,Saudi Arabia,Sultan Mandash,sultan mandash,FW,1994-10-17,31,7,2,Al-Hilal,,
2026,KSA,Saudi Arabia,Mohammed Al-Owais,mohammed al-owais,GK,1991-10-10,34,65,0,Al-Ula,,
2026,KSA,Saudi Arabia,Ahmed Al-Kassar,ahmed al-kassar,GK,1991-05-08,35,9,0,Al-Qadsiah,,
2026,KSA,Saudi Arabia,Mohamed Kanno,mohamed kanno,MF,1994-09-22,31,79,8,Al-Hilal,,
2026,KSA,Saudi Arabia,Moteb Al-Harbi,moteb al-harbi,DF,2000-02-20,26,13,0,Al-Hilal,,
2026,KSA,Saudi Arabia,Jehad Thakri,jehad thakri,DF,2001-07-21,24,8,0,Al-Qadsiah,,
2026,KSA,Saudi Arabia,Mohammed Abu Al-Shamat,mohammed abu al-shamat,DF,2002-08-11,23,8,0,Al-Qadsiah,,
2026,ESP,Spain,David Raya,david raya,GK,1995-09-15,30,13,0,Arsenal,,
2026,ESP,Spain,Marc Pubill,marc pubill,DF,2003-06-20,22,2,0,Atlético Madrid,,
2026,ESP,Spain,Álex Grimaldo,alex grimaldo,DF,1995-09-20,30,14,0,Bayer Leverkusen,,
2026,ESP,Spain,Eric García,eric garcia,DF,2001-01-09,25,21,0,Barcelona,,
2026,ESP,Spain,Marcos Llorente,marcos llorente,DF,1995-01-30,31,24,0,Atlético Madrid,,
2026,ESP,Spain,Mikel Merino,mikel merino,MF,1996-06-22,29,43,10,Arsenal,,
2026,ESP,Spain,Ferran Torres,ferran torres,FW,2000-02-29,26,57,24,Barcelona,,
2026,ESP,Spain,Fabián Ruiz,fabian ruiz,MF,1996-04-03,30,42,6,Paris Saint-Germain,,
2026,ESP,Spain,Gavi,gavi,MF,2004-08-05,21,30,5,Barcelona,,
2026,ESP,Spain,Dani Olmo,dani olmo,FW,1998-05-07,28,50,12,Barcelona,,
2026,ESP,Spain,Yéremy Pino,yeremy pino,FW,2002-10-20,23,23,4,Crystal Palace,,
2026,ESP,Spain,Pedro Porro,pedro porro,DF,1999-09-13,26,18,0,Tottenham Hotspur,,
2026,ESP,Spain,Joan Garcia,joan garcia,GK,2001-05-04,25,2,0,Barcelona,,
2026,ESP,Spain,Aymeric Laporte,aymeric laporte,DF,1994-05-27,32,46,2,Athletic Bilbao,,
2026,ESP,Spain,Álex Baena,alex baena,MF,2001-07-20,24,17,2,Atlético Madrid,,
2026,ESP,Spain,Rodri ( captain ),rodri ( captain ),MF,1996-06-22,29,62,4,Manchester City,,
2026,ESP,Spain,Nico Williams,nico williams,FW,2002-07-12,23,30,6,Athletic Bilbao,,
2026,ESP,Spain,Martín Zubimendi,martin zubimendi,MF,1999-02-02,27,26,3,Arsenal,,
2026,ESP,Spain,Lamine Yamal,lamine yamal,FW,2007-07-13,18,25,6,Barcelona,,
2026,ESP,Spain,Pedri,pedri,MF,2002-11-25,23,41,6,Barcelona,,
2026,ESP,Spain,Mikel Oyarzabal,mikel oyarzabal,FW,1997-04-21,29,53,25,Real Sociedad,,
2026,ESP,Spain,Pau Cubarsí,pau cubarsi,DF,2007-01-22,19,12,0,Barcelona,,
2026,ESP,Spain,Unai Simón,unai simon,GK,1997-06-11,29,58,0,Athletic Bilbao,,
2026,ESP,Spain,Marc Cucurella,marc cucurella,DF,1998-07-22,27,24,1,Chelsea,,
2026,ESP,Spain,Víctor Muñoz,victor munoz,FW,2003-07-13,22,2,1,Osasuna,,
2026,ESP,Spain,Borja Iglesias,borja iglesias,FW,1993-01-17,33,8,0,Celta Vigo,,
2026,URU,Uruguay,Sergio Rochet,sergio rochet,GK,1993-03-23,33,35,0,Internacional,,
2026,URU,Uruguay,José María Giménez ( captain ),jose maria gimenez ( captain ),DF,1995-01-20,31,99,8,Atlético Madrid,,
2026,URU,Uruguay,Sebastián Cáceres,sebastian caceres,DF,1999-08-18,26,24,0,América,,
2026,URU,Uruguay,Ronald Araújo,ronald araujo,DF,1999-03-07,27,27,1,Barcelona,,
2026,URU,Uruguay,Manuel Ugarte,manuel ugarte,MF,2001-04-11,25,36,1,Manchester United,,
2026,URU,Uruguay,Rodrigo Bentancur,rodrigo bentancur,MF,1997-06-25,28,74,3,Tottenham Hotspur,,
2026,URU,Uruguay,Nicolás de la Cruz,nicolas de la cruz,MF,1997-06-01,29,34,5,Flamengo,,
2026,URU,Uruguay,Federico Valverde,federico valverde,MF,1998-07-22,27,73,9,Real Madrid,,
2026,URU,Uruguay,Darwin Núñez,darwin nunez,FW,1999-06-24,26,38,13,Al-Hilal,,
2026,URU,Uruguay,Giorgian de Arrascaeta,giorgian de arrascaeta,MF,1994-06-01,32,60,13,Flamengo,,
2026,URU,Uruguay,Facundo Pellistri,facundo pellistri,FW,2001-12-20,24,39,2,Panathinaikos,,
2026,URU,Uruguay,Santiago Mele,santiago mele,GK,1997-09-06,28,8,0,Monterrey,,
2026,URU,Uruguay,Guillermo Varela,guillermo varela,DF,1993-03-24,33,28,0,Flamengo,,
2026,URU,Uruguay,Agustín Canobbio,agustin canobbio,MF,1998-10-01,27,15,1,Fluminense,,
2026,URU,Uruguay,Emiliano Martínez,emiliano martinez,MF,1999-08-17,26,10,0,Palmeiras,,
2026,URU,Uruguay,Mathías Olivera,mathias olivera,DF,1997-10-31,28,35,2,Napoli,,
2026,URU,Uruguay,Matías Viña,matias vina,DF,1997-11-09,28,43,1,River Plate,,
2026,URU,Uruguay,Brian Rodríguez,brian rodriguez,FW,2000-05-20,26,32,4,América,,
2026,URU,Uruguay,Rodrigo Aguirre,rodrigo aguirre,FW,1994-10-01,31,10,3,Tigres UANL,,
2026,URU,Uruguay,Maximiliano Araújo,maximiliano araujo,MF,2000-02-15,26,28,3,Sporting CP,,
2026,URU,Uruguay,Federico Viñas,federico vinas,FW,1998-06-30,27,11,2,Oviedo,,
2026,URU,Uruguay,Joaquín Piquerez,joaquin piquerez,MF,1998-08-24,27,19,0,Palmeiras,,
2026,URU,Uruguay,Fernando Muslera,fernando muslera,GK,1986-06-16,39,134,0,Estudiantes,,
2026,URU,Uruguay,Santiago Bueno,santiago bueno,DF,1998-11-09,27,8,0,Wolverhampton Wanderers,,
2026,URU,Uruguay,Juan Manuel Sanabria,juan manuel sanabria,MF,2000-03-29,26,5,1,Real Salt Lake,,
2026,URU,Uruguay,Rodrigo Zalazar,rodrigo zalazar,MF,1999-08-12,26,8,2,Braga,,
2026,FRA,France,Brice Samba,brice samba,GK,1994-04-25,32,4,0,Rennes,,
2026,FRA,France,Malo Gusto,malo gusto,DF,2003-05-19,23,11,0,Chelsea,,
2026,FRA,France,Lucas Digne,lucas digne,DF,1993-07-20,32,58,0,Aston Villa,,
2026,FRA,France,Dayot Upamecano,dayot upamecano,DF,1998-10-27,27,38,2,Bayern Munich,,
2026,FRA,France,Jules Koundé,jules kounde,DF,1998-11-12,27,48,0,Barcelona,,
2026,FRA,France,Manu Koné,manu kone,MF,2001-05-17,25,14,0,Roma,,
2026,FRA,France,Ousmane Dembélé,ousmane dembele,FW,1997-05-15,29,59,7,Paris Saint-Germain,,
2026,FRA,France,Aurélien Tchouaméni,aurelien tchouameni,MF,2000-01-27,26,46,3,Real Madrid,,
2026,FRA,France,Marcus Thuram,marcus thuram,FW,1997-08-06,28,34,3,Inter Milan,,
2026,FRA,France,Kylian Mbappé ( captain ),kylian mbappe ( captain ),FW,1998-12-20,27,98,56,Real Madrid,,
2026,FRA,France,Michael Olise,michael olise,FW,2001-12-12,24,17,7,Bayern Munich,,
2026,FRA,France,Bradley Barcola,bradley barcola,FW,2002-09-02,23,20,3,Paris Saint-Germain,,
2026,FRA,France,N'Golo Kanté,n'golo kante,MF,1991-03-29,35,69,2,Fenerbahçe,,
2026,FRA,France,Adrien Rabiot,adrien rabiot,MF,1995-04-03,31,59,7,Milan,,
2026,FRA,France,Ibrahima Konaté,ibrahima konate,DF,1999-05-25,27,28,0,Liverpool,,
2026,FRA,France,Mike Maignan,mike maignan,GK,1995-07-03,30,40,0,Milan,,
2026,FRA,France,William Saliba,william saliba,DF,2001-03-24,25,32,0,Arsenal,,
2026,FRA,France,Warren Zaïre-Emery,warren zaire-emery,MF,2006-03-08,20,11,1,Paris Saint-Germain,,
2026,FRA,France,Théo Hernandez,theo hernandez,DF,1997-10-06,28,44,2,Al-Hilal,,
2026,FRA,France,Désiré Doué,desire doue,FW,2005-06-03,21,7,2,Paris Saint-Germain,,
2026,FRA,France,Lucas Hernandez,lucas hernandez,DF,1996-02-14,30,42,0,Paris Saint-Germain,,
2026,FRA,France,Jean-Philippe Mateta,jean-philippe mateta,FW,1997-06-28,28,4,2,Crystal Palace,,
2026,FRA,France,Robin Risser,robin risser,GK,2004-12-02,21,0,0,Lens,,
2026,FRA,France,Rayan Cherki,rayan cherki,MF,2003-08-17,22,7,2,Manchester City,,
2026,FRA,France,Maghnes Akliouche,maghnes akliouche,MF,2002-02-25,24,9,1,Monaco,,
2026,FRA,France,Maxence Lacroix,maxence lacroix,DF,2000-04-06,26,4,0,Crystal Palace,,
2026,IRQ,Iraq,Fahad Talib,fahad talib,GK,1994-10-21,31,21,0,Al-Talaba,,
2026,IRQ,Iraq,Rebin Sulaka,rebin sulaka,DF,1992-04-12,34,56,1,Port,,
2026,IRQ,Iraq,Hussein Ali,hussein ali,DF,2002-03-01,24,27,1,Pogoń Szczecin,,
2026,IRQ,Iraq,Zaid Tahseen,zaid tahseen,DF,2001-01-29,25,28,1,Pakhtakor,,
2026,IRQ,Iraq,Akam Hashim,akam hashim,DF,1998-08-16,27,14,1,Al-Zawraa,,
2026,IRQ,Iraq,Manaf Younis,manaf younis,DF,1996-11-16,29,34,1,Al-Shorta,,
2026,IRQ,Iraq,Youssef Amyn,youssef amyn,MF,2003-08-21,22,27,2,AEK Larnaca,,
2026,IRQ,Iraq,Ibrahim Bayesh,ibrahim bayesh,MF,2000-05-01,26,76,8,Al Dhafra,,
2026,IRQ,Iraq,Ali Al-Hamadi,ali al-hamadi,FW,2002-03-01,24,20,5,Luton Town,,
2026,IRQ,Iraq,Mohanad Ali,mohanad ali,FW,2000-06-20,25,72,27,Dibba,,
2026,IRQ,Iraq,Ahmed Qasem,ahmed qasem,FW,2003-07-12,22,3,0,Nashville SC,,
2026,IRQ,Iraq,Jalal Hassan ( captain ),jalal hassan ( captain ),GK,1991-05-18,35,102,0,Al-Zawraa,,
2026,IRQ,Iraq,Ali Yousif,ali yousif,FW,1996-01-19,30,7,1,Al-Talaba,,
2026,IRQ,Iraq,Zidane Iqbal,zidane iqbal,MF,2003-04-27,23,25,2,Utrecht,,
2026,IRQ,Iraq,Ahmed Maknzi,ahmed maknzi,DF,2001-09-24,24,7,0,Al-Karma,,
2026,IRQ,Iraq,Amir Al-Ammari,amir al-ammari,MF,1997-07-27,28,51,3,Cracovia,,
2026,IRQ,Iraq,Ali Jasim,ali jasim,FW,2004-01-20,22,36,2,Al-Najma,,
2026,IRQ,Iraq,Aymen Hussein,aymen hussein,FW,1996-03-22,30,95,33,Al-Karma,,
2026,IRQ,Iraq,Kevin Yakob,kevin yakob,MF,2000-10-10,25,9,0,AGF,,
2026,IRQ,Iraq,Aimar Sher,aimar sher,MF,2002-12-20,23,7,0,Sarpsborg 08,,
2026,IRQ,Iraq,Marko Farji,marko farji,FW,2004-03-16,22,12,0,Venezia,,
2026,IRQ,Iraq,Ahmed Basil,ahmed basil,GK,1996-08-19,29,16,0,Al-Shorta,,
2026,IRQ,Iraq,Merchas Doski,merchas doski,DF,1999-12-07,26,31,1,Viktoria Plzeň,,
2026,IRQ,Iraq,Zaid Ismail,zaid ismail,MF,2002-01-03,24,6,0,Al-Talaba,,
2026,IRQ,Iraq,Mustafa Saadoon,mustafa saadoon,DF,2001-05-25,25,17,0,Al-Shorta,,
2026,IRQ,Iraq,Frans Putros,frans putros,DF,1993-07-14,32,28,0,Persib,,
2026,NOR,Norway,Ørjan Nyland,rjan nyland,GK,1990-09-10,35,71,0,Sevilla,,
2026,NOR,Norway,Morten Thorsby,morten thorsby,MF,1996-05-05,30,31,0,Cremonese,,
2026,NOR,Norway,Kristoffer Ajer,kristoffer ajer,DF,1998-04-17,28,52,2,Brentford,,
2026,NOR,Norway,Leo Østigård,leo stigard,DF,1999-11-28,26,38,1,Genoa,,
2026,NOR,Norway,David Møller Wolfe,david mller wolfe,DF,2002-04-23,24,22,1,Wolverhampton Wanderers,,
2026,NOR,Norway,Patrick Berg,patrick berg,MF,1997-11-24,28,43,0,Bodø/Glimt,,
2026,NOR,Norway,Alexander Sørloth,alexander srloth,FW,1995-12-05,30,72,26,Atlético Madrid,,
2026,NOR,Norway,Sander Berge,sander berge,MF,1998-02-14,28,66,1,Fulham,,
2026,NOR,Norway,Erling Haaland,erling haaland,FW,2000-07-21,25,50,55,Manchester City,,
2026,NOR,Norway,Martin Ødegaard ( captain ),martin degaard ( captain ),MF,1998-12-17,27,68,5,Arsenal,,
2026,NOR,Norway,Jørgen Strand Larsen,jrgen strand larsen,FW,2000-02-06,26,28,6,Crystal Palace,,
2026,NOR,Norway,Sander Tangvik,sander tangvik,GK,2002-11-29,23,0,0,Hamburger SV,,
2026,NOR,Norway,Egil Selvik,egil selvik,GK,1997-07-30,28,7,0,Watford,,
2026,NOR,Norway,Fredrik Aursnes,fredrik aursnes,MF,1995-12-10,30,22,1,Benfica,,
2026,NOR,Norway,Fredrik André Bjørkan,fredrik andre bjrkan,DF,1998-08-21,27,21,1,Bodø/Glimt,,
2026,NOR,Norway,Marcus Holmgren Pedersen,marcus holmgren pedersen,DF,2000-07-16,25,32,0,Torino,,
2026,NOR,Norway,Torbjørn Heggem,torbjrn heggem,DF,1999-01-12,27,15,0,Bologna,,
2026,NOR,Norway,Kristian Thorstvedt,kristian thorstvedt,MF,1999-03-13,27,37,4,Sassuolo,,
2026,NOR,Norway,Thelo Aasgaard,thelo aasgaard,MF,2002-05-02,24,8,5,Rangers,,
2026,NOR,Norway,Antonio Nusa,antonio nusa,FW,2005-04-17,21,24,8,RB Leipzig,,
2026,NOR,Norway,Andreas Schjelderup,andreas schjelderup,MF,2004-06-01,22,12,1,Benfica,,
2026,NOR,Norway,Oscar Bobb,oscar bobb,MF,2003-07-12,22,20,2,Fulham,,
2026,NOR,Norway,Jens Petter Hauge,jens petter hauge,MF,1999-10-12,26,15,1,Bodø/Glimt,,
2026,NOR,Norway,Sondre Langås,sondre langas,DF,2001-02-02,25,3,0,Derby County,,
2026,NOR,Norway,Henrik Falchener,henrik falchener,DF,2003-05-08,23,1,0,Viking,,
2026,NOR,Norway,Julian Ryerson,julian ryerson,FW,1997-11-17,28,43,1,Borussia Dortmund,,
2026,SEN,Senegal,Yehvann Diouf,yehvann diouf,GK,1999-11-16,26,2,0,Nice,,
2026,SEN,Senegal,Mamadou Sarr,mamadou sarr,DF,2005-08-29,20,8,0,Chelsea,,
2026,SEN,Senegal,Kalidou Koulibaly ( captain ),kalidou koulibaly ( captain ),DF,1991-06-20,34,103,2,Al-Hilal,,
2026,SEN,Senegal,Abdoulaye Seck,abdoulaye seck,DF,1992-06-04,34,22,4,Maccabi Haifa,,
2026,SEN,Senegal,Idrissa Gueye,idrissa gueye,MF,1989-09-26,36,131,7,Everton,,
2026,SEN,Senegal,Pathé Ciss,pathe ciss,MF,1994-03-16,32,30,0,Rayo Vallecano,,
2026,SEN,Senegal,Assane Diao,assane diao,FW,2005-09-07,20,5,0,Como,,
2026,SEN,Senegal,Lamine Camara,lamine camara,MF,2004-01-01,22,33,7,Monaco,,
2026,SEN,Senegal,Bamba Dieng,bamba dieng,FW,2000-03-23,26,23,2,Lorient,,
2026,SEN,Senegal,Sadio Mané,sadio mane,FW,1992-04-10,34,128,55,Al-Nassr,,
2026,SEN,Senegal,Nicolas Jackson,nicolas jackson,FW,2001-06-20,24,33,8,Bayern Munich,,
2026,SEN,Senegal,Cherif Ndiaye,cherif ndiaye,FW,1996-01-23,30,19,4,Samsunspor,,
2026,SEN,Senegal,Iliman Ndiaye,iliman ndiaye,FW,2000-03-06,26,40,4,Everton,,
2026,SEN,Senegal,Ismail Jakobs,ismail jakobs,DF,1999-08-17,26,30,0,Galatasaray,,
2026,SEN,Senegal,Krépin Diatta,krepin diatta,DF,1999-02-25,27,61,2,Monaco,,
2026,SEN,Senegal,Édouard Mendy,edouard mendy,GK,1992-03-01,34,57,0,Al-Ahli,,
2026,SEN,Senegal,Pape Matar Sarr,pape matar sarr,MF,2002-09-14,23,40,4,Tottenham Hotspur,,
2026,SEN,Senegal,Ismaïla Sarr,ismaila sarr,FW,1998-02-25,28,83,19,Crystal Palace,,
2026,SEN,Senegal,Moussa Niakhaté,moussa niakhate,DF,1996-03-08,30,31,0,Lyon,,
2026,SEN,Senegal,Ibrahim Mbaye,ibrahim mbaye,FW,2008-01-24,18,11,3,Paris Saint-Germain,,
2026,SEN,Senegal,Habib Diarra,habib diarra,MF,2004-01-03,22,21,4,Sunderland,,
2026,SEN,Senegal,Bara Sapoko Ndiaye,bara sapoko ndiaye,MF,2007-12-31,18,1,0,Bayern Munich,,
2026,SEN,Senegal,Mory Diaw,mory diaw,GK,1993-06-22,32,5,0,Le Havre,,
2026,SEN,Senegal,Antoine Mendy,antoine mendy,DF,2004-05-27,22,7,0,Nice,,
2026,SEN,Senegal,El Hadji Malick Diouf,el hadji malick diouf,DF,2004-12-29,21,20,1,West Ham United,,
2026,SEN,Senegal,Pape Gueye,pape gueye,MF,1999-01-24,27,41,5,Villarreal,,
2026,ALG,Algeria,Melvin Mastil,melvin mastil,GK,2000-02-19,26,3,0,Stade Nyonnais,,
2026,ALG,Algeria,Aïssa Mandi,aissa mandi,DF,1991-10-22,34,120,9,Lille,,
2026,ALG,Algeria,Achref Abada,achref abada,DF,1999-06-15,26,9,1,USM Alger,,
2026,ALG,Algeria,Mohamed Amine Tougai,mohamed amine tougai,DF,2000-01-22,26,31,2,Espérance de Tunis,,
2026,ALG,Algeria,Zineddine Belaïd,zineddine belaid,DF,1999-03-20,27,13,1,JS Kabylie,,
2026,ALG,Algeria,Ramiz Zerrouki,ramiz zerrouki,MF,1998-05-26,28,54,3,Twente,,
2026,ALG,Algeria,Riyad Mahrez ( captain ),riyad mahrez ( captain ),FW,1991-02-21,35,117,38,Al-Ahli,,
2026,ALG,Algeria,Houssem Aouar,houssem aouar,MF,1998-06-30,27,23,6,Al-Ittihad,,
2026,ALG,Algeria,Amine Gouiri,amine gouiri,FW,2000-02-16,26,24,12,Marseille,,
2026,ALG,Algeria,Farès Chaïbi,fares chaibi,MF,2002-11-28,23,32,3,Eintracht Frankfurt,,
2026,ALG,Algeria,Anis Hadj Moussa,anis hadj moussa,FW,2002-02-11,24,16,3,Feyenoord,,
2026,ALG,Algeria,Nadhir Benbouali,nadhir benbouali,FW,2000-04-17,26,5,1,Győri ETO,,
2026,ALG,Algeria,Jaouen Hadjam,jaouen hadjam,DF,2003-03-26,23,19,3,Young Boys,,
2026,ALG,Algeria,Hicham Boudaoui,hicham boudaoui,MF,1999-09-23,26,35,0,Nice,,
2026,ALG,Algeria,Rayan Aït-Nouri,rayan ait-nouri,DF,2001-06-06,25,31,0,Manchester City,,
2026,ALG,Algeria,Oussama Benbot,oussama benbot,GK,1994-10-11,31,4,0,USM Alger,,
2026,ALG,Algeria,Rafik Belghali,rafik belghali,DF,2002-06-07,24,14,1,Hellas Verona,,
2026,ALG,Algeria,Mohamed Amoura,mohamed amoura,FW,2000-05-09,26,48,19,VfL Wolfsburg,,
2026,ALG,Algeria,Nabil Bentaleb,nabil bentaleb,MF,1994-11-24,31,62,6,Lille,,
2026,ALG,Algeria,Adil Boulbina,adil boulbina,FW,2003-05-02,23,11,4,Al-Duhail,,
2026,ALG,Algeria,Ramy Bensebaini,ramy bensebaini,DF,1995-04-16,31,82,9,Borussia Dortmund,,
2026,ALG,Algeria,Ibrahim Maza,ibrahim maza,MF,2005-11-24,20,18,2,Bayer Leverkusen,,
2026,ALG,Algeria,Luca Zidane,luca zidane,GK,1998-05-13,28,7,0,Granada,,
2026,ALG,Algeria,Yacine Titraoui,yacine titraoui,MF,2003-07-26,22,5,0,Charleroi,,
2026,ALG,Algeria,Farès Ghedjemis,fares ghedjemis,FW,2002-09-06,23,1,1,Frosinone,,
2026,ALG,Algeria,Samir Chergui,samir chergui,DF,1999-02-06,27,6,0,Paris FC,,
2026,ARG,Argentina,Juan Musso,juan musso,GK,1994-05-06,32,4,0,Atlético Madrid,,
2026,ARG,Argentina,Marcos Senesi,marcos senesi,DF,1997-05-10,29,3,0,Bournemouth,,
2026,ARG,Argentina,Nicolás Tagliafico,nicolas tagliafico,DF,1992-08-31,33,76,1,Lyon,,
2026,ARG,Argentina,Gonzalo Montiel,gonzalo montiel,DF,1997-01-01,29,39,2,River Plate,,
2026,ARG,Argentina,Leandro Paredes,leandro paredes,MF,1994-06-29,31,77,5,Boca Juniors,,
2026,ARG,Argentina,Lisandro Martínez,lisandro martinez,DF,1998-01-18,28,28,1,Manchester United,,
2026,ARG,Argentina,Rodrigo De Paul,rodrigo de paul,MF,1994-05-24,32,87,2,Inter Miami CF,,
2026,ARG,Argentina,Valentín Barco,valentin barco,MF,2004-07-23,21,4,2,Strasbourg,,
2026,ARG,Argentina,Julián Alvarez,julian alvarez,FW,2000-01-31,26,51,14,Atlético Madrid,,
2026,ARG,Argentina,Lionel Messi ( captain ),lionel messi ( captain ),FW,1987-06-24,38,199,117,Inter Miami CF,,
2026,ARG,Argentina,Giovani Lo Celso,giovani lo celso,MF,1996-04-09,30,67,4,Real Betis,,
2026,ARG,Argentina,Gerónimo Rulli,geronimo rulli,GK,1992-05-20,34,8,0,Marseille,,
2026,ARG,Argentina,Cristian Romero,cristian romero,DF,1998-04-27,28,51,3,Tottenham Hotspur,,
2026,ARG,Argentina,Exequiel Palacios,exequiel palacios,MF,1998-10-05,27,40,0,Bayer Leverkusen,,
2026,ARG,Argentina,Nicolás González,nicolas gonzalez,MF,1998-04-06,28,51,6,Atlético Madrid,,
2026,ARG,Argentina,Thiago Almada,thiago almada,FW,2001-04-26,25,16,5,Atlético Madrid,,
2026,ARG,Argentina,Giuliano Simeone,giuliano simeone,FW,2002-12-18,23,13,2,Atlético Madrid,,
2026,ARG,Argentina,Nico Paz,nico paz,FW,2004-09-08,21,9,1,Como,,
2026,ARG,Argentina,Nicolás Otamendi,nicolas otamendi,DF,1988-02-12,38,132,8,Benfica,,
2026,ARG,Argentina,Alexis Mac Allister,alexis mac allister,MF,1998-12-24,27,46,6,Liverpool,,
2026,ARG,Argentina,José Manuel López,jose manuel lopez,FW,2000-12-06,25,5,0,Palmeiras,,
2026,ARG,Argentina,Lautaro Martínez,lautaro martinez,FW,1997-08-22,28,77,37,Inter Milan,,
2026,ARG,Argentina,Emiliano Martínez,emiliano martinez,GK,1992-09-02,33,59,0,Aston Villa,,
2026,ARG,Argentina,Enzo Fernández,enzo fernandez,MF,2001-01-17,25,42,6,Chelsea,,
2026,ARG,Argentina,Facundo Medina,facundo medina,DF,1999-05-28,27,9,0,Marseille,,
2026,ARG,Argentina,Nahuel Molina,nahuel molina,DF,1998-04-06,28,58,1,Atlético Madrid,,
2026,AUT,Austria,Alexander Schlager,alexander schlager,GK,1996-02-01,30,26,0,Red Bull Salzburg,,
2026,AUT,Austria,David Affengruber,david affengruber,DF,2001-03-19,25,1,0,Elche,,
2026,AUT,Austria,Kevin Danso,kevin danso,DF,1998-09-19,27,32,0,Tottenham Hotspur,,
2026,AUT,Austria,Xaver Schlager,xaver schlager,MF,1997-09-28,28,51,4,RB Leipzig,,
2026,AUT,Austria,Stefan Posch,stefan posch,DF,1997-05-14,29,52,5,Mainz 05,,
2026,AUT,Austria,Nicolas Seiwald,nicolas seiwald,MF,2001-05-04,25,47,1,RB Leipzig,,
2026,AUT,Austria,Marko Arnautović,marko arnautovic,FW,1989-04-19,37,133,47,Red Star Belgrade,,
2026,AUT,Austria,David Alaba ( captain ),david alaba ( captain ),DF,1992-06-24,33,113,15,Real Madrid,,
2026,AUT,Austria,Marcel Sabitzer,marcel sabitzer,MF,1994-03-17,32,98,26,Borussia Dortmund,,
2026,AUT,Austria,Florian Grillitsch,florian grillitsch,MF,1995-08-07,30,58,1,Braga,,
2026,AUT,Austria,Michael Gregoritsch,michael gregoritsch,FW,1994-04-18,32,75,24,FC Augsburg,,
2026,AUT,Austria,Florian Wiegele,florian wiegele,GK,2001-03-21,25,1,0,Viktoria Plzeň,,
2026,AUT,Austria,Patrick Pentz,patrick pentz,GK,1997-01-02,29,18,0,Brøndby,,
2026,AUT,Austria,Saša Kalajdžić,sasa kalajdzic,FW,1997-07-07,28,22,4,LASK,,
2026,AUT,Austria,Philipp Lienhart,philipp lienhart,DF,1996-07-11,29,41,3,SC Freiburg,,
2026,AUT,Austria,Phillipp Mwene,phillipp mwene,DF,1994-01-29,32,30,0,Mainz 05,,
2026,AUT,Austria,Carney Chukwuemeka,carney chukwuemeka,MF,2003-10-20,22,3,1,Borussia Dortmund,,
2026,AUT,Austria,Romano Schmid,romano schmid,MF,2000-01-27,26,34,3,Werder Bremen,,
2026,AUT,Austria,Dejan Ljubičić,dejan ljubicic,MF,1997-10-08,28,9,1,Schalke 04,,
2026,AUT,Austria,Konrad Laimer,konrad laimer,MF,1997-05-27,29,57,7,Bayern Munich,,
2026,AUT,Austria,Patrick Wimmer,patrick wimmer,FW,2001-05-30,25,30,1,VfL Wolfsburg,,
2026,AUT,Austria,Alexander Prass,alexander prass,MF,2001-05-26,25,19,0,TSG Hoffenheim,,
2026,AUT,Austria,Marco Friedl,marco friedl,DF,1998-03-16,28,11,0,Werder Bremen,,
2026,AUT,Austria,Paul Wanner,paul wanner,MF,2005-12-23,20,3,0,PSV Eindhoven,,
